"end_station_name","e_station_uid","end_lat","end_lng","instances"
"Public Rack - Neola & Northwest Hwy",173,"41.990327","-87.795356","4"
"Public Rack - Cottage Grove Ave & 98th St",1265,"41.716172","-87.60435","4"
"Public Rack - Martin Luther King Dr & 69th St",1307,"41.769234","-87.615206","4"
NULL,1683,"41.97","-87.86","4"
"Public Rack - Commercial Ave & 89th St",1208,"41.733543","-87.551152","4"
NULL,1683,"41.97","-87.82","4"
"Public Rack - Austin Ave & Archer Ave",78,"41.794209","-87.7716154","4"
NULL,1683,"42.03","-87.72","4"
NULL,1683,"41.66","-87.61","4"
"Public Rack - Ashland Ave & 83rd St",1541,"41.742715","-87.663551","4"
"Public Rack - Kedzie Ave & 64th St - SW",1320,"41.777031","-87.703223","4"
"Public Rack - Cicero Ave & Wellington Ave",1048,"41.935779","-87.746581","4"
NULL,1683,"41.83","-87.71","4"
"Public Rack - Baltimore Ave & 132nd St",1110,"41.655201","-87.546942","4"
NULL,1683,"41.66","-87.56","4"
NULL,1683,"42.02","-87.74","4"
"Public Rack - Wilbur Wright College North",250,"41.95904","-87.78966","4"
"Public Rack - Hamlin Ave & Chicago Ave",1000,"41.895201","-87.721541","4"
"Public Rack - Whipple St & 26th St",1039,"41.843636","-87.701931","4"
NULL,1683,"42.02","-87.72","4"
"Public Rack - Leoti Ave & Central Ave (north)",142,"41.998262","-87.763663","4"
"Public Rack - Western Ave & 98th St",1540,"41.71525","-87.681698","4"
"Public Rack - Kedzie Ave & Arthington St",1016,"41.8700949","-87.7062429","4"
NULL,1683,"41.89","-87.79","4"
NULL,1683,"41.67","-87.65","4"
"Public Rack - Halsted St & 80th St",1438,"41.748175","-87.644238","4"
"Public Rack - Western Ave & 111th St - SW",1246,"41.69161","-87.681523","4"
"Menard Ave & Division St",829,"41.902269","-87.7704807","4"
"Public Rack - Harvard Ave & 103rd St",1142,"41.706863","-87.631674","4"
"Public Rack - Western Ave & 107th Pl",1538,"41.698022","-87.681175","4"
"Public Rack - Kedvale Ave & Addison St",1418,"41.947174","-87.730837","4"
"Spaulding Ave & 16th",610,"41.85912","-87.707853","4"
"Public Rack - Kedzie Ave & 61st Pl E",1330,"41.782281","-87.703047","4"
"Public Rack - Ada St & 95th St",1161,"41.72158","-87.65612","4"
"Public Rack - Pulaski Rd & 15th St",1021,"41.8603966","-87.7250977","4"
"Public Rack - Ozman & Talcott",164,"41.993028","-87.821659","4"
NULL,1683,"41.9","-87.59","4"
NULL,1683,"41.9","-87.58","4"
NULL,1683,"41.85","-87.81","4"
NULL,1683,"41.77","-87.78","4"
NULL,1683,"41.69","-87.72","4"
"Public Rack - Hale Ave & 111th St",1450,"41.691801","-87.671351","4"
"Indiana Ave & 133rd St",810,"41.6538","-87.61719","4"
"Public Rack - Wabash Ave & 87th St",1196,"41.736063","-87.622952","4"
NULL,1683,"41.88","-87.84","4"
NULL,1683,"41.68","-87.49","4"
"Hoyne Ave & 34th St",856,"41.8320245","-87.6778387","4"
"Public Rack - Kedzie Ave & 62nd Pl",28,"41.780148","-87.703338","4"
"Public Rack - Plainfield Ave & Irving Park Rd",1097,"41.952133","-87.833817","4"
"Public Rack - Mt Greenwood Library - South",1253,"41.692883","-87.701048","4"
"Public Rack - Miami Ave & Milwaukee Ave",127,"41.991473","-87.782085","4"
"Public Rack - Franklin Park",1023,"41.861493","-87.733404","4"
NULL,1683,"41.87","-87.8","4"
"Public Rack - Houston Ave & 91st St",1206,"41.729964","-87.549645","4"
NULL,1683,"41.93","-87.62","4"
NULL,1683,"41.93","-87.6","4"
"Public Rack - Kostner Ave & North Ave",1007,"41.908816","-87.736463","4"
NULL,1683,"41.72","-87.73","4"
"Public Rack - Fairfield Ave & 63rd St",17,"41.77926","-87.692703","4"
NULL,1683,"42.01","-87.73","4"
"Public Rack - The Montessori School of Englewood",1302,"41.76766","-87.66781","4"
"Public Rack - Stony Island & 95th St",1266,"41.72228","-87.584943","4"
"Public Rack - Nordica Ave & Higgins Ave",100,"41.98012149","-87.80211339","4"
NULL,1683,"41.86","-87.79","4"
"Public Rack - Stony Is Ave & 73rd St",1296,"41.762265","-87.585469","4"
"Public Rack - Ave N & 106th St",1526,"41.702616","-87.538744","4"
"Public Rack - State St & 47th st",1371,"41.809085","-87.627384","4"
"Public Rack - St Louis Ave & Flournoy St",54,"41.8727811","-87.7131562","4"
NULL,1683,"41.79","-87.76","4"
NULL,1683,"41.96","-87.88","4"
"Public Rack - Western Blvd & 52nd St",34,"41.798974","-87.681909","3"
"Public Rack - N Sayre Ave & W Belden Ave",1358,"41.921425","-87.800825","3"
"Public Rack - Michigan Ave & 96th St",1173,"41.718957","-87.62067","3"
"Public Rack - Newland Ave & Diversey Ave",1359,"41.93098","-87.79944","3"
"Public Rack - Panama Ave & Forest Preserve Ave",1091,"41.943162","-87.82909","3"
"Public Rack - Parnell Ave & 103rd St",1145,"41.706868","-87.637208","3"
"Public Rack - Parnell Ave & 98th St",1167,"41.715983","-87.637067","3"
"Public Rack - Paul Revere Elementary School",1292,"41.764225","-87.600166","3"
"Public Rack - Piotrowski Park",1392,"41.836682","-87.73083","3"
"Public Rack - Princeton Ave & 99th Pl",1164,"41.713311","-87.631095","3"
"Public Rack - McVicker Ave & Grand Ave",1085,"41.921251","-87.776662","3"
"Public Rack - Pulaski Rd & 5th Ave",1508,"41.8730082","-87.7252516","3"
"Public Rack - McVicker & 52nd",214,"41.797981","-87.773241","3"
"Public Rack - May St & 87th St",15,"41.73556","-87.651701","3"
"Public Rack - Pulaski Rd & Lexington St",1509,"41.8715832","-87.7252086","3"
"Public Rack - Pullman - Ross Dress for Less",1469,"41.69868","-87.597","3"
"Public Rack - Mason Ave & Roosevelt Rd",1348,"41.865608","-87.772389","3"
"Public Rack - Rutherford & 53rd",213,"41.795118","-87.790519","3"
"Public Rack - S. New England/ W. 65th",208,"41.77391","-87.79348","3"
"Public Rack - Sangamon St & 79th St",1216,"41.750395","-87.647464","3"
"Public Rack - Senka ""Edward Duke"" Park",1331,"41.790565","-87.710992","3"
"Public Rack - Springfield & 71st",229,"41.764196","-87.720111","3"
"Public Rack - Marshfield Ave & 87th St",1268,"41.735527","-87.663867","3"
"Public Rack - Throop St & 48t ST",31,"41.806999","-87.657942","3"
"Public Rack - Torrence Ave & 98th St",1177,"41.717059","-87.559986","3"
"Public Rack - Vincennes Ave & 91st St",1488,"41.728122","-87.648524","3"
"Public Rack - Vincennes Ave & 95th Pl",1159,"41.720562","-87.650971","3"
"Public Rack - W. Talcott & N. Oriole",165,"41.990637","-87.816938","3"
"Public Rack - Western & 79th",239,"41.750806","-87.682722","3"
"Public Rack - Lowe Ave & 94th St",1273,"41.724234","-87.639453","3"
"Public Rack - Western Ave & 104th St - East",1258,"41.704366","-87.681733","3"
"Public Rack - Western Ave & 111th St - NW",1247,"41.69197","-87.681659","3"
"Public Rack - Western Blvd & 53rd St",1375,"41.796775","-87.683362","3"
"Public Rack - Yates Ave & 100th St",1175,"41.713437","-87.564405","3"
"Racine Ave & 115th St",821,"41.68476","-87.65196","3"
"Public Rack - Lake Park Ave & 44th St",1344,"41.814697","-87.598006","3"
"Public Rack - La Moyne Ave and Leamington Ave",1515,"41.906866","-87.754447","3"
"Public Rack - Kingston Ave & 75th St",1498,"41.758905","-87.562188","3"
"Public Rack - Kenneth Ave & 63rd St E",24,"41.778411","-87.733387","3"
"Public Rack - Keeler Ave & Madison St S",1407,"41.880531","-87.731063","3"
"Public Rack - Keeler Ave & 26th St",1033,"41.844058","-87.729873","3"
"Public Rack - Kedzie Ave & 61st Pl W",29,"41.78201","-87.7034","3"
"Public Rack - Kedvale Ave & 26th St",56,"41.844265","-87.728103","3"
"Public Rack - Jeffery Blvd & 83rd St",1234,"41.744345","-87.575043","3"
"Public Rack - Ingleside Ave & 79th St",1440,"41.751448","-87.601136","3"
"Public Rack - Independence Blvd & Roosevelt",51,"41.8662123","-87.7184969","3"
"Public Rack - Hoyne Ave & 51st St",35,"41.801001","-87.676773","3"
"Public Rack - Hiawatha Park",1089,"41.944068","-87.827302","3"
"Public Rack - Harlem and W. 59th",222,"41.78495","-87.8011","3"
"Public Rack - Harlem & Summerdale",168,"41.977814","-87.80681","3"
"Spaulding Ave & 16th St",880,"41.85892","-87.707963","3"
"Public Rack - Halsted St & 77th St",1288,"41.753637","-87.643918","3"
"Public Rack - Halsted St & 64th St",1305,"41.777436","-87.644535","3"
"Public Rack - Grand Ave & North Ave",1421,"41.909614","-87.734722","3"
"Public Rack - Fullerton Ave & Lavergne Ave",1513,"41.92398","-87.75195","3"
"Public Rack - Ewing Ave & 106th St",1528,"41.7024928","-87.5351313","3"
"Public Rack - Eggleston Ave & 115th St",1124,"41.68497","-87.633848","3"
"Public Rack - East End Ave & 87th St",1434,"41.737054","-87.583998","3"
"Public Rack - Devon Ave & Minnehaha Ave (east)",140,"41.9974341","-87.7628164","3"
"Public Rack - Devon Ave & Kinzua Ave",144,"41.997459","-87.764556","3"
"Public Rack - Devon Ave & Central Ave",145,"41.997463","-87.764063","3"
"Public Rack - Crandon Ave & 80th St",1494,"41.749519","-87.568831","3"
"Public Rack - Cottage Grove Ave & 87th St",1199,"41.736448","-87.60616","3"
"Public Rack - Colfax Ave & 83rd St",1441,"41.744818","-87.561055","3"
"Public Rack - Cicero Ave & Le Moyne St - midblock",1059,"41.906919","-87.74623","3"
"Vincennes Ave & 95th St",784,"41.72126","-87.65005","3"
"Public Rack - Christiana Ave & 55th St",1332,"41.793307","-87.707702","3"
"Public Rack - Calumet Ave & 103rd St",1150,"41.707061","-87.615309","3"
"Public Rack - Brooks Park",149,"42.0044152","-87.8070628","3"
"Public Rack - Brighton Park Branch Chicago Library",1341,"41.815242","-87.702651","3"
"Public Rack - Baker Ave & 863rd Pl",1443,"41.743346","-87.550582","3"
"Public Rack - Back of the Yards Park",1373,"41.804381","-87.657742","3"
"Public Rack - Avers Ave & Archer Ave",1379,"41.804487","-87.719584","3"
"Public Rack - Ashland Ave & 46th St",1396,"41.810537","-87.665404","3"
"Public Rack - Ashland Ave & 45th St  S",1399,"41.811169","-87.66474","3"
"Public Rack - Albany Ave & 63rd St",1316,"41.778906","-87.70084","3"
"Public Rack - 63rd & Western Ave N",1300,"41.779334","-87.683768","3"
"Public Rack - 61st St & Melvina Ave",75,"41.780658","-87.776651","3"
"Public Rack - 53rd St & Indiana Ave",1507,"41.798015","-87.620745","3"
NULL,1683,"41.61","-87.51","3"
NULL,1683,"41.64","-87.54","3"
"Pittsburgh Ave & Irving Park Rd",585,"41.95204","-87.83328","3"
NULL,1683,"41.66","-87.68","3"
NULL,1683,"41.66","-87.66","3"
NULL,1683,"41.66","-87.65","3"
NULL,1683,"41.66","-87.64","3"
NULL,1683,"41.67","-87.66","3"
NULL,1683,"41.68","-87.72","3"
NULL,1683,"41.68","-87.63","3"
"Panama Ave & Grace St",634,"41.94766","-87.82925","3"
NULL,1683,"41.69","-87.74","3"
NULL,1683,"41.69","-87.51","3"
NULL,1683,"41.7","-87.56","3"
NULL,1683,"41.71","-87.58","3"
NULL,1683,"41.72","-87.75","3"
NULL,1683,"41.72","-87.72","3"
"Narragansett Ave & North Ave",767,"41.9095","-87.78491","3"
NULL,1683,"41.73","-87.72","3"
"Monticello Ave & Chicago Ave",825,"41.8952089","-87.7174329","3"
NULL,1683,"41.74","-87.69","3"
NULL,1683,"41.75","-87.54","3"
NULL,1683,"41.77","-87.76","3"
"Long Ave & North Ave",888,"41.909212","-87.760999","3"
NULL,1683,"41.82","-87.72","3"
NULL,1683,"41.83","-87.77","3"
"Kildare Ave & 26th St",609,"41.844238","-87.732003","3"
"Kedzie Ave & 38th St",744,"41.8235109","-87.7041017","3"
NULL,1683,"41.85","-87.79","3"
NULL,1683,"41.85","-87.78","3"
NULL,1683,"41.85","-87.75","3"
NULL,1683,"41.87","-87.79","3"
"Halsted St & 93rd St",782,"41.72489","-87.64358","3"
NULL,1683,"41.88","-87.87","3"
"Glenlake Ave & Pulaski Rd",721,"41.991859","-87.72878","3"
NULL,1683,"41.89","-87.89","3"
NULL,1683,"41.89","-87.81","3"
NULL,1683,"41.91","-87.6","3"
NULL,1683,"41.94","-87.62","3"
NULL,1683,"41.96","-87.85","3"
NULL,1683,"41.96","-87.83","3"
NULL,1683,"41.96","-87.82","3"
NULL,1683,"41.96","-87.57","3"
NULL,1683,"41.97","-87.62","3"
NULL,1683,"42.01","-87.75","3"
NULL,1683,"42.04","-87.75","3"
NULL,1683,"42.04","-87.73","3"
NULL,1683,"42.05","-87.75","3"
NULL,1683,"42.05","-87.74","3"
NULL,1683,"42.05","-87.72","3"
"Ada St & 113th Place",508,"41.68759","-87.65541","3"
NULL,1683,"42.11","-87.73","3"
"Public Rack - Minnehaha Ave & Devon Ave",146,"41.997456","-87.7619125","3"
"Public Rack - Pulaski Rd & 40th St",1389,"41.81864","-87.72428","2"
NULL,1683,"41.73","-87.69","2"
NULL,1683,"41.8","-87.57","2"
"Public Rack - Princeton Ave & 103rd Pl",1524,"41.70633","-87.630936","2"
"Public Rack - Linder Ave & 51st St",1338,"41.799463","-87.759848","2"
NULL,1683,"41.86","-87.59","2"
NULL,1683,"41.89","-87.59","2"
"Public Rack - Vincennes Ave & 99th St",1157,"41.712937","-87.653984","2"
"Public Rack - Menard Ave & Leland Ave",83,"41.965413","-87.772424","2"
NULL,1683,"42.11","-87.74","2"
NULL,1683,"41.89","-87.57","2"
NULL,1683,"41.89","-87.56","2"
"Public Rack - Kedzie & 73rd",227,"41.760696","-87.70238","2"
NULL,1683,"41.84","-87.8","2"
NULL,1683,"41.7","-87.74","2"
NULL,1683,"42.09","-87.72","2"
NULL,1683,"41.96","-87.61","2"
NULL,1683,"42.01","-87.65","2"
"State St & 111th St",814,"41.69251","-87.62287","2"
"Kildare & Chicago Ave",614,"41.89525","-87.733947","2"
NULL,1683,"42.02","-87.84","2"
"Public Rack - Zapata Academy",1031,"41.841655","-87.734366","2"
NULL,1683,"41.96","-87.5","2"
"Public Rack - Hermitage & 83rd St",1277,"41.743027","-87.666272","2"
"Public Rack - Yates Blvd & Exchange Ave",1454,"41.765088","-87.565918","2"
NULL,1683,"41.79","-87.81","2"
NULL,1683,"42.02","-87.77","2"
NULL,1683,"42.02","-87.76","2"
"Public Rack - Menard Ave & Madison St",1352,"41.880021","-87.770325","2"
NULL,1683,"42.02","-87.73","2"
"Public Rack - Mason & Archer",218,"41.79456","-87.77092","2"
"Public Rack - Lamon Ave & Erie St",1517,"41.892114","-87.746676","2"
"Public Rack - Mason Ave & Archer Ave",76,"41.794199","-87.771388","2"
"Laramie Ave & Addison St",691,"41.94579189252014","-87.75701975362166","2"
"Base - 2132 W Hubbard",1563,"41.889967494708344","-87.6801560819149","2"
"Public Rack - Osceola Ave & Touhy Ave",154,"42.0119181","-87.8126378","2"
NULL,1683,"41.68","-87.61","2"
"Public Rack - Sangamon St & 87th St",16,"41.73582","-87.646896","2"
"Public Rack - Homan & 79th",236,"41.749855","-87.707507","2"
"Public Rack - East End Ave & 75th St",1294,"41.75893","-87.582861","2"
"Public Rack - 10557 S Western Ave",1537,"41.701719","-87.68128","2"
NULL,1683,"42.14","-87.79","2"
"Public Rack - Cottage Grove & 85th St",1229,"41.740086","-87.604743","2"
"Public Rack - Oleander Ave & Addison St",1101,"41.944983","-87.815865","2"
NULL,1683,"42.03","-87.74","2"
NULL,1683,"42.03","-87.73","2"
"Public Rack - Michigan Ave & 102nd St",1174,"41.7083","-87.61984","2"
"Public Rack - Western Ave & 111th St - SE",1447,"41.691665","-87.681022","2"
NULL,1683,"41.93","-87.61","2"
"Public Rack - Troy & 71st",228,"41.76433","-87.70193","2"
"Public Rack - Albany Ave & 111th St - NW",1245,"41.691669","-87.698507","2"
NULL,1683,"41.93","-87.55","2"
"Public Rack - Aida Food Market",1439,"41.749896","-87.643693","2"
"Halsted St & 83rd St",781,"41.74307","-87.6437","2"
"Public Rack - Eggleston Ave & 114th St",1123,"41.686642","-87.633547","2"
"Halsted St & 123rd St",823,"41.67096","-87.64154","2"
NULL,1683,"42.04","-87.76","2"
"Loomis St & 95th St",783,"41.72148","-87.65774","2"
NULL,1683,"41.94","-87.86","2"
"Public Rack - Oglesby Ave & 105th St",1403,"41.704672","-87.565519","2"
"Public Rack - Troy & 111th St",1445,"41.691373","-87.700281","2"
NULL,1683,"41.94","-87.84","2"
NULL,1683,"41.97","-87.6","2"
"Public Rack - Ashland Ave & 74th St",59,"41.759735","-87.663736","2"
"Lockwood Ave and Grand Ave",699,"41.917461","-87.758497","2"
"Public Rack - Michigan Ave & 121st St",1477,"41.67413","-87.620448","2"
NULL,1683,"41.87","-87.59","2"
NULL,1683,"41.98","-87.88","2"
"Public Rack - Torrence Ave  & 106th St",1472,"41.702566","-87.559923","2"
NULL,1683,"42.05","-87.78","2"
"Public Rack - Sacramento Blvd & Washington Blvd",1408,"41.882994","-87.700036","2"
NULL,1683,"41.87","-87.57","2"
"Public Rack - Muskegon Ave & 89th St",1210,"41.733044","-87.555652","2"
"Public Rack - Hamilton Park",1287,"41.76335","-87.637499","2"
"Public Rack - Mason Ave & Milwaukee Ave",126,"41.985683","-87.777065","2"
"Public Rack - Northwest Hwy & Raven St",122,"41.9927877","-87.799284","2"
"Public Rack - Ashland Ave & 73rd St",1283,"41.760817","-87.663499","2"
"Public Rack - Sacramento & 71st",226,"41.764396","-87.698106","2"
NULL,1683,"41.66","-87.7","2"
NULL,1683,"41.82","-87.74","2"
NULL,1683,"41.85","-87.77","2"
NULL,1683,"41.88","-87.81","2"
"Public Rack - Longwood Dr & 111th St",1448,"41.69163","-87.671782","2"
NULL,1683,"42.06","-87.76","2"
"Public Rack - Michigan Ave & 113th St",1130,"41.688872","-87.620879","2"
"Public Rack - Newcastle Ave & Wellington Ave",1360,"41.934997","-87.795777","2"
NULL,1683,"41.74","-87.76","2"
NULL,1683,"41.91","-87.84","2"
"Michigan Ave & 108th St",815,"41.69815","-87.62111","2"
"Public Rack - Washtenaw Ave & 63rd St",1318,"41.77924","-87.691116","2"
NULL,1683,"42.14","-87.75","2"
"Aberdeen St & 103rd St",819,"41.70704","-87.65022","2"
NULL,1683,"41.75","-87.53","2"
"Public Rack - Jeffery Blvd & 81st St",1493,"41.74927751","-87.57585394","2"
"Leamington Ave & Hirsch St",573,"41.905898","-87.755725","2"
"Public Rack - Lotus Ave & Harrison St",1064,"41.87298","-87.763267","2"
"Public Rack - Newcastle Ave & Belmont Ave",1364,"41.938022","-87.7961","2"
"Public Rack - Cottage Grove Ave & 75th St",1291,"41.758739","-87.605769","2"
NULL,1683,"41.98","-87.64","2"
"Public Rack - Cottage Grove Ave & 89th Pl",1432,"41.731767","-87.604899","2"
"Public Rack - Laporte Ave & Armitage Ave",1514,"41.917047","-87.750008","2"
"Public Rack - Damen & 81st",241,"41.746488","-87.673132","2"
"Public Rack - Central Park Ave & 16th St",1511,"41.858938","-87.7157269","2"
NULL,1683,"41.95","-87.89","2"
"Vincennes Ave & 107th St",820,"41.69922","-87.65869","2"
"Public Rack - Lawndale & 63rd St",20,"41.777732","-87.713878","2"
NULL,1683,"41.99","-87.85","2"
"Public Rack - Roswell B. Mason Elementary School",1019,"41.8560219","-87.7298436","2"
"Public Rack - Marquette Ave & 79th St",1235,"41.75163","-87.558707","2"
"Public Rack - Rockwell Ave & 71st St",65,"41.764753","-87.688641","2"
"Public Rack - Kedzie Ave & 83rd St",64,"41.7432437","-87.7021237","2"
"Public Rack - Keef Ave & South Chicago Ave",1308,"41.7707","-87.611706","2"
"SCOOTERS - 2132 W Hubbard ST",1563,"41.889967494708344","-87.6801560819149","2"
NULL,1683,"41.85","-87.6","2"
"Public Rack - Ewing Ave & 95th St",1530,"41.722376","-87.5358299","2"
"Public Rack - Western Ave & 62nd St",25,"41.780964","-87.683757","2"
NULL,1683,"41.85","-87.57","2"
"Public Rack - Mackinaw Ave & 106th St",1155,"41.702557","-87.542728","2"
NULL,1683,"41.88","-87.58","2"
NULL,1683,"41.85","-87.55","2"
"Public Rack - Austin & 62nd",219,"41.77966","-87.771414","2"
NULL,1683,"41.91","-87.54","2"
NULL,1683,"41.64","-87.63","2"
NULL,1683,"42.09","-87.82","2"
"Public Rack - 63rd & Western Ave S",1299,"41.779196","-87.683589","2"
NULL,1683,"41.86","-87.82","2"
"Public Rack - Lafayette Ave & 119th St",1120,"41.677853","-87.623447","2"
NULL,1683,"42.11","-87.78","2"
NULL,1683,"42.1","-87.77","2"
"Public Rack - St Louis & 83rd",234,"41.742321","-87.70967","2"
NULL,1683,"41.86","-87.78","2"
NULL,1683,"41.95","-87.61","2"
"Public Rack - Western Ave & 116th St",1249,"41.6824","-87.681048","2"
"Public Rack - Ada St & 117th St",1121,"41.681128","-87.655064","2"
NULL,1683,"42","-87.86","2"
NULL,1683,"41.86","-87.76","2"
"Pine Ave & Division St",732,"41.902116","-87.763977","2"
"Public Rack - Columbus & 79th",235,"41.749218","-87.704409","2"
NULL,1683,"42","-87.8","2"
NULL,1683,"41.65","-87.68","2"
"Public Rack - Devon Ave & Minnehaha Ave (west)",143,"41.997384","-87.763064","2"
"Mason Ave & Grand Ave",385,"41.9205560050268","-87.77431032490499","2"
"Public Rack - Bensley Ave & 103rd St",1474,"41.7084","-87.56319","2"
NULL,1683,"41.73","-87.76","2"
"Public Rack - Bell Ave & 95th St",1264,"41.721188","-87.678786","2"
